NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Title I School,Title 1 School Wide,Student Teacher Ratio,Free Lunch,Reduced Lunch
5.30447E+11,WA-08122-2665,5304470,WA-08122,PK,PK,Broadway Learning Center,Longview School District,Cowlitz,1410 8th Avenue,Longview,WA,98632,3807,(360)575-7429,13,City: Small,No,Yes,Yes,13.1,63,5
5.30447E+11,WA-08122-2914,5304470,WA-08122,KG,5,Northlake Elementary School,Longview School District,Cowlitz,2210 Olympia Way,Longview,WA,98632,4505,(360)575-7630,13,City: Small,No,Yes,Yes,15.2,262,15
5.30447E+11,WA-08122-4574,5304470,WA-08122,6,8,Mt. Solo Middle School,Longview School District,Cowlitz,5300 Mt. Solo Road,Longview,WA,98632,,(360)577-2800,13,City: Small,No,Yes,Yes,20.5,204,23
5.30447E+11,WA-08122-5312,5304470,WA-08122,9,12,Discovery High School,Longview School District,Cowlitz,2742 Harding Blvd,Longview,WA,98632,,(360)414-2920,13,City: Small,No,Yes,Yes,51.8,139,10
5.30447E+11,WA-08122-5400,5304470,WA-08122,9,12,Discovery High School-Achieve,Longview School District,Cowlitz,2742 Harding,Longview,WA,98632,,(360)414-2929,13,City: Small,No,,,,0,0
5.3045E+11,WA-33183-2480,5304500,WA-33183,PK,6,Loon Lake Elementary School,Loon Lake School District,Stevens,4001 Maple Street,Loon Lake,WA,99148,9761,(509)233-2212,42,Rural: Distant,No,No,,14.7,86,6
5.3045E+11,WA-33183-1922,5304500,WA-33183,KG,8,Loon Lake Homelink Program,Loon Lake School District,Stevens,4001 Maple Street,Loon Lake,WA,99148,9761,(509)233-8185,42,Rural: Distant,No,No,,60.6,30,12
5.30453E+11,WA-28144-2632,5304530,WA-28144,6,12,Lopez Middle High School,Lopez School District,San Juan,86 School Road,Lopez Island,WA,98261,,(360)468-2202,42,Rural: Distant,No,Yes,Yes,9.9,18,11
5.30453E+11,WA-28144-4107,5304530,WA-28144,KG,5,Lopez Elementary School,Lopez School District,San Juan,86 School Road,Lopez Island,WA,98261,,(360)468-2202,42,Rural: Distant,No,Yes,Yes,14.7,41,10
5.30453E+11,WA-28144-4178,5304530,WA-28144,KG,8,Decatur Elementary,Lopez School District,San Juan,Decatur Island,Anacortes,WA,98221,,(360)375-6004,42,Rural: Distant,No,Yes,Yes,2,,
5.30453E+11,WA-28144-5299,5304530,WA-28144,KG,12,CVA-Lopez Island,Lopez School District,San Juan,86 School Road,Lopez Island,WA,98261,,(360)468-2202,42,Rural: Distant,No,Yes,Yes,,3,0
5.30456E+11,WA-17407-2485,5304560,WA-17407,PK,5,Carnation Elementary School,Riverview School District,King,4950 Tolt Ave,Carnation,WA,98014,7608,(425)844-4550,21,Suburb: Large,No,No,,21,66,21
5.30456E+11,WA-17407-3101,5304560,WA-17407,KG,5,Cherry Valley Elementary School,Riverview School District,King,26701 NE Cherry Valley Rd,Duvall,WA,98019,8618,(425)844-4750,21,Suburb: Large,No,Yes,Yes,19.1,70,9
5.30456E+11,WA-17407-3524,5304560,WA-17407,9,12,Cedarcrest High School,Riverview School District,King,29000 NE 150th St,Duvall,WA,98019,8519,(425)844-4800,21,Suburb: Large,No,No,,21.4,120,38
5.30456E+11,WA-17407-4318,5304560,WA-17407,6,8,Tolt Middle School,Riverview School District,King,3740 Tolt Ave,Carnation,WA,98014,7537,(425)844-4600,21,Suburb: Large,No,Yes,Yes,18.2,87,27
5.30456E+11,WA-17407-4332,5304560,WA-17407,KG,5,Stillwater Elementary,Riverview School District,King,11530 320th Ave NE,Carnation,WA,98014,9792,(425)844-4680,41,Rural: Fringe,No,No,,19.5,68,9
5.30456E+11,WA-17407-3006,5304560,WA-17407,KG,5,Eagle Rock Multiage School,Riverview School District,King,29300 NE 150th St,Duvall,WA,98019,8523,(425)844-4900,21,Suburb: Large,No,Yes,Yes,23.7,6,0
5.30456E+11,WA-17407-1756,5304560,WA-17407,9,12,CLIP,Riverview School District,King,32302 NE 50th Street,Carnation,WA,98014,,(425)844-4960,21,Suburb: Large,No,Yes,Yes,21.2,15,0
5.30456E+11,WA-17407-1854,5304560,WA-17407,PK,12,PARADE,Riverview School District,King,32302 NE 50th St,Carnation,WA,98014,6332,(206)333-4370,21,Suburb: Large,No,No,,25.9,6,0
5.30456E+11,WA-17407-5244,5304560,WA-17407,7,10,Choice,Riverview School District,King,32302 NE 50th St,Carnation,WA,98014,,(425)844-4960,21,Suburb: Large,No,Yes,Yes,5.7,,
5.30459E+11,WA-20406-3049,5304590,WA-20406,KG,5,Dallesport Elementary,Lyle School District,Klickitat,P.O. Box 368,Lyle,WA,98635,,(509)365-2211,41,Rural: Fringe,No,No,,18.7,72,14
5.30459E+11,WA-20406-3111,5304590,WA-20406,9,12,Lyle High School,Lyle School District,Klickitat,P.O. Box 368,Lyle,WA,98635,,(509)365-2211,42,Rural: Distant,No,No,,20,43,16
5.30459E+11,WA-20406-3643,5304590,WA-20406,6,8,Lyle Middle School,Lyle School District,Klickitat,P.O. Box 368,Lyle,WA,98635,,(509)365-2211,42,Rural: Distant,No,Yes,No,13.7,24,5
5.30459E+11,WA-20406-5503,5304590,WA-20406,9,12,Student Success Open Doors Academy,Lyle School District,,Po Box 368,Lyle,WA,98635,,(509)365-2211,,,No,,,,,
5.30462E+11,WA-37504-3417,5304620,WA-37504,KG,5,Fisher Elementary School,Lynden School District,Whatcom,501 N 14TH ST,LYNDEN,WA,98264,,(360)354-4291,31,Town: Fringe,No,Yes,Yes,16.8,156,46
5.30462E+11,WA-37504-2219,5304620,WA-37504,6,8,Lynden Middle School,Lynden School District,Whatcom,516 MAIN ST,LYNDEN,WA,98264,,(206)354-2952,31,Town: Fringe,No,Yes,Yes,19.2,175,73
5.30462E+11,WA-37504-4201,5304620,WA-37504,9,12,Lynden High School,Lynden School District,Whatcom,1201 BRADLEY RD,LYNDEN,WA,98264,,(360)354-4401,41,Rural: Fringe,No,Yes,Yes,22.2,241,77
5.30462E+11,WA-37504-4324,5304620,WA-37504,KG,5,Isom Elementary School,Lynden School District,Whatcom,8461 BENSON RD,LYNDEN,WA,98264,,(360)354-1992,31,Town: Fringe,No,Yes,Yes,18.9,142,42
5.30462E+11,WA-37504-4517,5304620,WA-37504,KG,5,Vossbeck Elementary School,Lynden School District,Whatcom,1301 BRIDGEVIEW DR,LYNDEN,WA,98264,,(360)354-0488,31,Town: Fringe,No,Yes,Yes,17.8,115,46
5.30462E+11,WA-37504-1914,5304620,WA-37504,PK,PK,Lynden Special Services,Lynden School District,Whatcom,205 S BC AVE STE 115,LYNDEN,WA,98264,,(360)354-2893,31,Town: Fringe,No,Yes,Yes,,0,0
5.30462E+11,WA-37504-1983,5304620,WA-37504,KG,12,Lynden Academy,Lynden School District,Whatcom,200 S BC Ave Ste 102,Lynden,WA,98264,,(360)354-0293,31,Town: Fringe,No,Yes,Yes,37.8,5,5
5.30462E+11,WA-37504-5466,5304620,WA-37504,9,12,IMPACT Reengagement Program,Lynden School District,,1201 Bradley Rd,Lynden,WA,98264,,(360)354-4443,,,No,,,,,
5.30465E+11,WA-39120-3070,5304650,WA-39120,KG,6,Artz Fox Elementary,Mabton School District,Yakima,P.O. Box 40,Mabton,WA,98935,40,(509)894-4941,41,Rural: Fringe,No,Yes,No,17.8,493,0
5.30465E+11,WA-39120-5289,5304650,WA-39120,7,12,Mabton Jr. Sr. High,Mabton School District,Yakima,PO Box 38,Mabton,WA,98935,,(509)894-4951,41,Rural: Fringe,No,No,,17.6,339,0
5.30465E+11,WA-39120-5443,5304650,WA-39120,9,12,Mabton Step Up To College,Mabton School District,,500 W B St,Mabton,WA,98935,,(509)894-2148,,,No,,,,,
5.30471E+11,WA-09207-2233,5304710,WA-09207,PK,12,Mansfield Elem and High School,Mansfield School District,Douglas,P.O. BOX 188,MANSFIELD,WA,98830,,(509)683-1012,43,Rural: Remote,No,No,,7.8,55,9
5.30474E+11,WA-04019-2196,5304740,WA-04019,KG,5,Manson Elementary,Manson School District,Chelan,BOX A,MANSON,WA,98831,,(509)687-9502,32,Town: Distant,No,Yes,Yes,14.4,208,49
5.30474E+11,WA-04019-2623,5304740,WA-04019,9,12,Manson High School,Manson School District,Chelan,PO BOX A,MANSON,WA,98831,,(509)687-9585,32,Town: Distant,No,Yes,No,14.6,124,32
5.30474E+11,WA-04019-5286,5304740,WA-04019,6,8,Manson Middle School,Manson School District,Chelan,1000 Totem Pole Rd,Manson,WA,98831,,(509)687-9585,32,Town: Distant,No,Yes,Yes,19.8,91,22
5.3048E+11,WA-23311-5445,5304800,WA-23311,KG,10,Washington Connections Academy,Mary M Knight School District,,111 Tumwater Boulevard SE Suit,Tumwater,WA,98501,,(800)382-6010,,,No,,,,,
5.3048E+11,WA-23311-5444,5304800,WA-23311,PK,12,Mary M. Knight School,Mary M Knight School District,,2987 W Matlock Brady RD,Elma,WA,98541,,(360)426-6767,,,No,,,,,
5.30483E+11,WA-33207-3311,5304830,WA-33207,9,12,Mary Walker High School,Mary Walker School District,Stevens,PO Box 159,Springdale,WA,99173,159,(509)258-4533,42,Rural: Distant,No,Yes,Yes,14,79,0
5.30483E+11,WA-33207-2297,5304830,WA-33207,PK,6,Springdale Elementary,Mary Walker School District,Stevens,PO Box 159,Springdale,WA,99173,159,(509)258-7357,42,Rural: Distant,No,Yes,Yes,15.3,122,0
5.30483E+11,WA-33207-3894,5304830,WA-33207,7,8,Springdale Middle School,Mary Walker School District,Stevens,PO Box 159,Springdale,WA,99173,159,(509)258-4533,42,Rural: Distant,No,Yes,Yes,15.7,65,0
5.30483E+11,WA-33207-1820,5304830,WA-33207,9,12,Mary Walker Alternative High Schl,Mary Walker School District,Stevens,PO BOX 159,SPRINGDALE,WA,99173,159,(509)258-4533,42,Rural: Distant,No,,,,0,0
5.30483E+11,WA-33207-1857,5304830,WA-33207,KG,12,Springdale Academy,Mary Walker School District,Stevens,PO BOX 159,SPRINGDALE,WA,99173,159,(509)258-4534,42,Rural: Distant,No,Yes,Yes,,,
5.30483E+11,WA-33207-5446,5304830,WA-33207,KG,12,Mary Walker Promise,Mary Walker School District,,PO Box 159,Springdale,WA,99173,,(509)258-7342,,,No,,,,,
5.30486E+11,WA-31025-3059,5304860,WA-31025,KG,5,Cascade Elementary,Marysville School District,Snohomish,5200 100th St NE,Marysville,WA,98270,3498,(360)965-1202,22,Suburb: Midsize,No,Yes,Yes,19,238,37
5.30486E+11,WA-31025-3964,5304860,WA-31025,PK,5,Liberty Elementary,Marysville School District,Snohomish,1919 10th St,Marysville,WA,98270,4677,(360)965-1802,22,Suburb: Midsize,No,Yes,No,19.6,367,53
5.30486E+11,WA-31025-2813,5304860,WA-31025,6,8,Totem Middle School,Marysville School District,Snohomish,1605 7th St,Marysville,WA,98270,4672,(360)965-0500,22,Suburb: Midsize,No,Yes,Yes,18.3,224,43
5.30486E+11,WA-31025-3355,5304860,WA-31025,6,8,Marysville Middle School,Marysville School District,Snohomish,4923 67th St NE,Marysville,WA,98270,4452,(360)965-0921,22,Suburb: Midsize,No,Yes,No,21.5,344,79
5.30486E+11,WA-31025-3651,5304860,WA-31025,KG,5,Pinewood Elementary,Marysville School District,Snohomish,5115 84th ST NE,Marysville,WA,98270,3545,(360)965-1300,22,Suburb: Midsize,No,No,,19.8,229,30
5.30486E+11,WA-31025-3187,5304860,WA-31025,KG,5,Shoultes Elementary,Marysville School District,Snohomish,13525 51st Ave NE,Marysville,WA,98271,7754,(360)965-1400,22,Suburb: Midsize,No,Yes,Yes,18,241,41
5.30486E+11,WA-31025-3537,5304860,WA-31025,KG,5,Sunnyside Elementary,Marysville School District,Snohomish,3707 Sunnyside Blvd,Marysville,WA,98270,9544,(360)965-1500,22,Suburb: Midsize,No,No,,20.6,157,54
5.30486E+11,WA-31025-4454,5304860,WA-31025,PK,5,Allen Creek Elementary School,Marysville School District,Snohomish,6505 60TH DR NE,Marysville,WA,98270,,(360)965-1102,22,Suburb: Midsize,No,Yes,Yes,18.4,148,26
5.30486E+11,WA-31025-4150,5304860,WA-31025,PK,5,Marshall Elementary,Marysville School District,Snohomish,4407 116th St NE,Marysville,WA,98271,8568,(360)965-1602,22,Suburb: Midsize,No,Yes,Yes,14.7,193,32
5.30486E+11,WA-31025-4233,5304860,WA-31025,9,12,Marysville Mountain View High School,Marysville School District,Snohomish,7204 27th Ave NE,Marysville,WA,98271,,(360)965-3000,22,Suburb: Midsize,No,No,,12.8,77,6
5.30486E+11,WA-31025-4323,5304860,WA-31025,PK,5,Kellogg Marsh Elementary School,Marysville School District,Snohomish,6325 91st St NE,Marysville,WA,98270,,(360)965-1902,22,Suburb: Midsize,No,No,,17.4,188,40
5.30486E+11,WA-31025-4357,5304860,WA-31025,6,8,Cedarcrest School,Marysville School District,Snohomish,6400 88th St NE,Marysville,WA,98270,3498,(360)965-0723,22,Suburb: Midsize,No,No,,19.6,331,70
5.30486E+11,WA-31025-1656,5304860,WA-31025,6,8,10th Street School,Marysville School District,Snohomish,7204 27th Ave NE,Marysville,WA,98271,,(360)965-0400,22,Suburb: Midsize,No,Yes,Yes,23.4,28,3
5.30486E+11,WA-31025-1657,5304860,WA-31025,9,12,Heritage School,Marysville School District,Snohomish,7204 27th Ave NE,Marysville,WA,98271,,(360)965-2802,22,Suburb: Midsize,No,No,,10.8,57,3
5.30486E+11,WA-31025-1744,5304860,WA-31025,KG,8,School Home Partnership Program,Marysville School District,Snohomish,7204 27TH AVE NE,Marysville,WA,98271,,(360)965-2900,22,Suburb: Midsize,No,No,,27.2,39,8
5.30486E+11,WA-31025-1862,5304860,WA-31025,KG,5,Marysville Coop Program,Marysville School District,Snohomish,4407 116th St NE,Marysville,WA,98270,,(360)965-1602,22,Suburb: Midsize,No,No,,23.3,52,12
5.30486E+11,WA-31025-1910,5304860,WA-31025,PK,13,Marysville SD Special,Marysville School District,Snohomish,4220 80th St NE,Marysville,WA,98270,3498,(360)965-0170,22,Suburb: Midsize,No,No,,,46,0
5.30486E+11,WA-31025-1895,5304860,WA-31025,PK,PK,ECEAP,Marysville School District,Snohomish,13525 51ST AVE NE,MARYSVILLE,WA,98271,,(360)965-0225,22,Suburb: Midsize,No,No,,,6,0
5.30486E+11,WA-31025-1927,5304860,WA-31025,9,12,Marysville Arts and Technology High School,Marysville School District,Snohomish,7204 27th Ave NE,Marysville,WA,98271,,(360)965-2902,22,Suburb: Midsize,No,Yes,Yes,20.1,120,23
5.30486E+11,WA-31025-5123,5304860,WA-31025,KG,5,Grove Elementary,Marysville School District,Snohomish,6510 Grove St,Marysville,WA,98270,,(360)965-1702,22,Suburb: Midsize,No,Yes,Yes,18.3,190,30
5.30486E+11,WA-31025-5213,5304860,WA-31025,9,12,Marysville Pilchuck High School,Marysville School District,Snohomish,5611 108th Street NE,Marysville,WA,98271,,(360)965-2000,22,Suburb: Midsize,No,No,,22.5,458,94
5.30486E+11,WA-31025-5350,5304860,WA-31025,KG,5,Quil Ceda Tulalip Elementary,Marysville School District,Snohomish,2415 74th St. N.E.,Tulalip,WA,98271,,(360)965-3100,22,Suburb: Midsize,No,Yes,Yes,13.9,377,46
5.30486E+11,WA-31025-5402,5304860,WA-31025,10,12,Marysville NWESD 189 Youth Engagement,Marysville School District,Snohomish,1605 7th Street,Marysville,WA,98270,,(360)333-1520,22,Suburb: Midsize,No,,,,0,0
5.30486E+11,WA-31025-5478,5304860,WA-31025,9,12,Marysville Getchell High School,Marysville School District,,8301 84th St. NE,Marysville,WA,98270,,(360)965-2602,,,No,,,,,
5.30489E+11,WA-14065-2835,5304890,WA-14065,PK,8,Mccleary Elem,McCleary School District,Grays Harbor,611 S. Main St.,McCleary,WA,98557,9524,(360)495-3204,42,Rural: Distant,No,Yes,Yes,15.7,149,0
5.30492E+11,WA-32354-4400,5304920,WA-32354,KG,6,Meadow Ridge Elementary,Mead School District,Spokane,15601 N FREYA ST,MEAD,WA,99021,9342,(509)465-6600,21,Suburb: Large,No,Yes,Yes,19.4,117,30
5.30492E+11,WA-32354-3693,5304920,WA-32354,KG,6,Brentwood Elementary School,Mead School District,Spokane,406 W REGINA AVE,SPOKANE,WA,99218,2898,(509)465-6200,21,Suburb: Large,No,Yes,Yes,20.8,165,36
5.30492E+11,WA-32354-3562,5304920,WA-32354,KG,6,Colbert Elementary School,Mead School District,Spokane,4625 E GREENBLUFF RD,COLBERT,WA,99005,9654,(509)465-6300,21,Suburb: Large,No,Yes,Yes,19.7,114,17
5.30492E+11,WA-32354-3414,5304920,WA-32354,KG,6,Evergreen Elementary School,Mead School District,Spokane,215 W EDDY,SPOKANE,WA,99208,5908,(509)465-6400,21,Suburb: Large,No,Yes,Yes,17.5,202,54
5.30492E+11,WA-32354-3759,5304920,WA-32354,KG,6,Farwell Elementary School,Mead School District,Spokane,13005 N CRESTLINE,SPOKANE,WA,99208,9598,(509)465-6500,21,Suburb: Large,No,Yes,Yes,19.8,175,29
5.30492E+11,WA-32354-3191,5304920,WA-32354,7,8,Mountainside Middle School,Mead School District,Spokane,4717 E Day Mt. Spokane Rd,COLBERT,WA,99005,,(509)465-7400,21,Suburb: Large,No,Yes,Yes,21.8,224,36
5.30492E+11,WA-32354-3851,5304920,WA-32354,6,8,Northwood Middle School,Mead School District,Spokane,13120 N PITTSBURG,SPOKANE,WA,99208,9505,(509)465-7500,21,Suburb: Large,No,Yes,Yes,18.7,161,37
5.30492E+11,WA-32354-2402,5304920,WA-32354,9,12,Mead Senior High School,Mead School District,Spokane,302 W HASTINGS RD,SPOKANE,WA,99218,2598,(509)465-7000,21,Suburb: Large,No,Yes,Yes,21.3,324,62
5.30492E+11,WA-32354-4134,5304920,WA-32354,KG,6,Shiloh Hills Elementary,Mead School District,Spokane,505 E STONEWALL AVE,SPOKANE,WA,99208,5747,(509)465-6800,12,City: Midsize,No,Yes,Yes,15.4,355,46
5.30492E+11,WA-32354-4133,5304920,WA-32354,KG,6,Midway Elementary,Mead School District,Spokane,821 E MIDWAY RD,COLBERT,WA,99005,9612,(509)465-6700,21,Suburb: Large,No,Yes,Yes,22,67,17
5.30492E+11,WA-32354-4491,5304920,WA-32354,9,12,Mt Spokane High School,Mead School District,Spokane,6015 E MT. SPOKANE PARK DR,MEAD,WA,99021,9468,(509)465-7200,41,Rural: Fringe,No,Yes,Yes,21.1,385,77
5.30492E+11,WA-32354-1803,5304920,WA-32354,9,12,Mead Alternative High School,Mead School District,Spokane,529 W HASTINGS,SPOKANE,WA,99218,2815,(509)465-6900,21,Suburb: Large,No,Yes,Yes,14.2,48,3
5.30492E+11,WA-32354-1858,5304920,WA-32354,KG,12,Mead Education Partnership Prog,Mead School District,Spokane,8621 N FIVE MILE ROAD,SPOKANE,WA,99208,,(509)465-7700,21,Suburb: Large,No,Yes,No,36.2,93,26
5.30492E+11,WA-32354-5094,5304920,WA-32354,KG,5,Prairie View Elementary,Mead School District,Spokane,2606 W. Johannsen Rd.,Spokane,WA,99208,,(509)465-7810,21,Suburb: Large,No,Yes,Yes,20.2,71,19
5.30492E+11,WA-32354-5122,5304920,WA-32354,PK,PK,Mead PreSchool,Mead School District,Spokane,2323 E Farwell Road,Mead,WA,99021,,(509)465-7650,21,Suburb: Large,No,No,,,0,0
5.30492E+11,WA-32354-5268,5304920,WA-32354,9,12,Riverpoint Academy,Mead School District,Spokane,11008 N. Newport Hwy,Spokane,WA,99218,,(509)465-6005,21,Suburb: Large,No,Yes,No,18.4,14,3
5.30492E+11,WA-32354-5401,5304920,WA-32354,11,12,Mead Open Doors,Mead School District,Spokane,2323 E Farwell Rd,Mead,WA,99021,,(509)340-7800,21,Suburb: Large,No,No,,,4,3
5.30495E+11,WA-32326-2890,5304950,WA-32326,9,12,Medical Lake High School,Medical Lake School District,Spokane,PO Box 128,Medical Lake,WA,99022,128,(509)565-3200,31,Town: Fringe,No,No,,20.5,128,57
5.30495E+11,WA-32326-3965,5304950,WA-32326,6,8,Medical Lake Middle School,Medical Lake School District,Spokane,PO Box 128,Medical Lake,WA,99022,128,(509)565-3300,31,Town: Fringe,No,No,,19.7,108,43
5.30495E+11,WA-32326-4483,5304950,WA-32326,PK,5,Hallett Elementary,Medical Lake School District,Spokane,PO Box 128,Medical Lake,WA,99022,128,(509)565-3400,41,Rural: Fringe,No,Yes,Yes,18.8,194,56
5.30495E+11,WA-32326-5042,5304950,WA-32326,9,12,Medical Lake Alternative High School,Medical Lake School District,Spokane,PO Box 128,Medical Lake,WA,99022,128,(509)565-3141,31,Town: Fringe,No,Yes,No,28.5,20,3
5.30495E+11,WA-32326-4577,5304950,WA-32326,PK,5,Michael Anderson Elementary,Medical Lake School District,Spokane,400 W. Fairchild Highway,Fairchild AFB,WA,99011,8676,(509)565-3600,21,Suburb: Large,No,Yes,Yes,15.4,51,72
5.30498E+11,WA-17400-3162,5304980,WA-17400,KG,5,Island Park Elementary,Mercer Island School District,King,5437 Island Crest Way,Mercer Island,WA,98040,4647,(206)236-3410,21,Suburb: Large,No,No,,19,18,8
5.30498E+11,WA-17400-2981,5304980,WA-17400,KG,5,Lakeridge Elementary School,Mercer Island School District,King,8215 SE 78th,Mercer Island,WA,98040,5901,(206)236-3415,21,Suburb: Large,No,No,,19.2,12,4
5.30498E+11,WA-17400-3029,5304980,WA-17400,9,12,Mercer Island High School,Mercer Island School District,King,9100 SE 42nd,Mercer Island,WA,98040,4199,(206)236-3345,21,Suburb: Large,No,No,,20.2,50,8
5.30498E+11,WA-17400-3219,5304980,WA-17400,6,8,Islander Middle School,Mercer Island School District,King,8225 SE 72ND,Mercer Island,WA,98040,5399,(206)236-3413,21,Suburb: Large,No,Yes,Yes,21.4,32,9
5.30498E+11,WA-17400-3433,5304980,WA-17400,KG,5,West Mercer Elementary,Mercer Island School District,King,4141 81st Ave SE,Mercer Island,WA,98040,3928,(206)236-3430,21,Suburb: Large,No,Yes,Yes,20,23,3
5.30498E+11,WA-17400-5447,5304980,WA-17400,KG,5,Northwood Elementary School,Mercer Island School District,,4030 86th Ave SE,Mercer Island,WA,98040,,(253)841-8740,,,No,,,,,
5.30501E+11,WA-37505-2584,5305010,WA-37505,PK,5,Irene Reither Elementary School,Meridian School District,Whatcom,954 E. Hemmi Road,Everson,WA,98226,,(360)398-2111,41,Rural: Fringe,No,No,,16.4,227,46
5.30501E+11,WA-37505-3930,5305010,WA-37505,6,8,Meridian Middle School,Meridian School District,Whatcom,861 TEN MILE ROAD,LYNDEN,WA,98264,,(360)398-2291,41,Rural: Fringe,No,Yes,No,17.8,124,29
5.30501E+11,WA-37505-2554,5305010,WA-37505,9,12,Meridian High School,Meridian School District,Whatcom,194 W LAUREL ROAD,BELLINGHAM,WA,98226,,(360)398-8111,41,Rural: Fringe,No,No,,20.9,181,44
5.30501E+11,WA-37505-1743,5305010,WA-37505,PK,PK,Meridian Special Programs,Meridian School District,Whatcom,214 W LAUREL ROAD,BELLINGHAM,WA,98226,,(206)398-7111,41,Rural: Fringe,No,Yes,Yes,,0,0
5.30501E+11,WA-37505-5047,5305010,WA-37505,KG,8,Meridian Parent Partnership Program,Meridian School District,Whatcom,960 E. HEMMI ROAD,EVERSON,WA,98247,,(360)398-9324,41,Rural: Fringe,No,Yes,No,31.8,18,3
5.30501E+11,WA-37505-5448,5305010,WA-37505,9,12,Meridian Impact Re-Engagement,Meridian School District,,3028 Lindbergh Ave,Bellingham,WA,98225,,(360)318-2280,,,No,,,,,
5.30502E+11,WA-24350-2146,5305020,WA-24350,7,12,Liberty Bell Jr Sr High,Methow Valley School District,Okanogan,18 Twin Lakes Rd.,Winthrop,WA,98862,9713,(509)996-2215,43,Rural: Remote,No,Yes,No,14.8,77,25
5.30502E+11,WA-24350-1621,5305020,WA-24350,9,12,Alternative School,Methow Valley School District,Okanogan,18 Twin Lakes Rd.,Winthrop,WA,98862,9713,(509)997-8006,43,Rural: Remote,No,Yes,Yes,10,8,3
5.30502E+11,WA-24350-4501,5305020,WA-24350,PK,6,Methow Valley Elementary,Methow Valley School District,Okanogan,18 Twin Lakes Rd.,Winthrop,WA,98862,9713,(509)996-2186,43,Rural: Remote,No,Yes,Yes,18,108,49
5.30502E+11,WA-24350-1845,5305020,WA-24350,KG,12,Home School Experience,Methow Valley School District,Okanogan,18 Twin Lakes Rd.,Winthrop,WA,98862,9713,(509)996-9205,43,Rural: Remote,No,Yes,No,20,4,0
5.30504E+11,WA-30031-3406,5305040,WA-30031,KG,8,Mill A Elementary School,Mill A School District,Skamania,1142 JESSUP ROAD,COOK,WA,98605,,(509)538-2700,42,Rural: Distant,No,Yes,Yes,8.5,12,3
5.30504E+11,WA-30031-5480,5305040,WA-30031,9,12,Pacific Crest Innovation Academy,Mill A School District,,1142 Jessup rd,cook,WA,98605,,(509)538-2522,,,No,,,,,
5.30513E+11,WA-31103-3060,5305130,WA-31103,PK,5,Frank Wagner Elementary,Monroe School District,Snohomish,115 Dickinson Rd.,Monroe,WA,98272,2126,(360)804-3200,21,Suburb: Large,No,Yes,Yes,15.4,357,54
5.30513E+11,WA-31103-2546,5305130,WA-31103,KG,5,Maltby Elementary,Monroe School District,Snohomish,9700 212th St. SE,Snohomish,WA,98296,4926,(360)804-3500,21,Suburb: Large,No,No,,18.8,81,22
5.30513E+11,WA-31103-1643,5305130,WA-31103,PK,11,Out Of District Special Ed,Monroe School District,Snohomish,200 E Fremont,Monroe,WA,98272,2336,(360)804-2500,21,Suburb: Large,No,Yes,Yes,,3,0
5.30513E+11,WA-31103-4159,5305130,WA-31103,PK,5,Salem Woods Elementary School,Monroe School District,Snohomish,12802 Wagner Rd.,Monroe,WA,98272,7712,(360)804-3600,41,Rural: Fringe,No,Yes,Yes,19,105,20
5.30513E+11,WA-31103-4362,5305130,WA-31103,PK,5,Chain Lake Elementary School,Monroe School District,Snohomish,12125 Chain Lake Rd.,Snohomish,WA,98290,3626,(360)804-3100,41,Rural: Fringe,No,Yes,Yes,19.1,81,36
5.30513E+11,WA-31103-1777,5305130,WA-31103,KG,12,Sky Valley Education Center,Monroe School District,Snohomish,351 Short Columbia St.,Monroe,WA,98272,2757,(360)804-2700,21,Suburb: Large,No,Yes,Yes,38.4,56,0
5.30513E+11,WA-31103-1570,5305130,WA-31103,PK,PK,Monroe Special Ed Preschool,Monroe School District,Snohomish,200 E FREMONT,MONROE,WA,98272,2336,(360)804-2500,21,Suburb: Large,No,Yes,Yes,,3,0
5.30513E+11,WA-31103-1806,5305130,WA-31103,9,12,Leaders In Learning,Monroe School District,Snohomish,639 1/2 W Main St.,Monroe,WA,98272,3250,(360)804-2800,21,Suburb: Large,No,Yes,Yes,18.7,35,5
5.30513E+11,WA-31103-4528,5305130,WA-31103,9,12,Monroe High School,Monroe School District,Snohomish,17001 Tester Rd.,Monroe,WA,98272,2896,(360)804-4500,21,Suburb: Large,No,No,,22.6,337,124
5.30513E+11,WA-31103-4544,5305130,WA-31103,6,8,Hidden River Middle School,Monroe School District,Snohomish,9224 Paradise Lake Rd.,Snohomish,WA,98296,7145,(360)804-4100,21,Suburb: Large,No,Yes,Yes,19.5,82,33
5.30513E+11,WA-31103-4594,5305130,WA-31103,PK,5,Fryelands Elementary,Monroe School District,Snohomish,15286 Fryelands Blvd.,Monroe,WA,98272,,(360)804-3400,21,Suburb: Large,No,No,,19.4,121,31
5.30513E+11,WA-31103-5040,5305130,WA-31103,6,8,Park Place Middle School,Monroe School District,Snohomish,1408 West Main Street,Monroe,WA,98272,,(360)804-4300,21,Suburb: Large,No,Yes,Yes,19.4,234,60
5.30513E+11,WA-31103-5154,5305130,WA-31103,9,12,Shoreline-Monroe High School,Monroe School District,King,200 E Fremont ST,Monroe,WA,98272,,(360)804-2500,21,Suburb: Large,No,Yes,Yes,,10,0
